Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Top depth CCSF-379-U1533-ABCD-20191030 (m),Bottom depth CCSF-379-U1533-ABCD-20191030 (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,ICP file filename,Raw data filename,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Boron,B (mM),462.27,249.678,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Boron,B (mM),465.67,249.772,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Barium,Ba (µM),rejected,230.424,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Barium,Ba (µM),0.87,455.403,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Calcium,Ca (mM),12.42,315.887,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Calcium,Ca (mM),12.36,317.933,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Calcium,Ca (mM),12.42,318.127,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Iron,Fe (µM),bdl,238.204,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Iron,Fe (µM),bdl,239.563,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Iron,Fe (µM),bdl,259.94,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Potassium,K (mM),9.62,766.491,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Potassium,K (mM),9.25,769.897,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Lithium,Li (µM),38.36,670.783,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Magnesium,Mg (mM),49.62,202.582,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Magnesium,Mg (mM),48.83,277.983,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Magnesium,Mg (mM),49.42,279.078,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Manganese,Mn (µM),225.54,257.61,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Manganese,Mn (µM),221.37,259.372,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Sodium,Na (mM),456.28,330.298,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Sodium,Na (mM),449.48,589.592,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Sulfur,S (mM),25.6,182.562,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Silicon,Si (µM),455.35,221.667,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Silicon,Si (µM),449.18,251.611,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Silicon,Si (µM),448.49,288.158,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Strontium,Sr (µM),85.8,407.771,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Strontium,Sr (µM),89.14,421.552,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,2,H,5,33,33.050,32.499,32.546,42.740,42.790,Strontium,Sr (µM),84.51,460.733,,,,2019-03-03 16:02:04,LIQ9764911,113299051,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Boron,B (mM),487.97,249.678,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Boron,B (mM),492.82,249.772,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Barium,Ba (µM),rejected,230.424,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Barium,Ba (µM),0.91,455.403,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Calcium,Ca (mM),12.86,315.887,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Calcium,Ca (mM),12.87,317.933,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Calcium,Ca (mM),12.76,318.127,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Iron,Fe (µM),bdl,238.204,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Iron,Fe (µM),bdl,239.563,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Iron,Fe (µM),bdl,259.94,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Potassium,K (mM),9.99,766.491,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Potassium,K (mM),9.65,769.897,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Lithium,Li (µM),44.49,670.783,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Magnesium,Mg (mM),49.71,202.582,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Magnesium,Mg (mM),48.23,277.983,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Magnesium,Mg (mM),49.2,279.078,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Manganese,Mn (µM),182.63,257.61,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Manganese,Mn (µM),180.14,259.372,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Sodium,Na (mM),461.81,330.298,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Sodium,Na (mM),449.32,589.592,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Sulfur,S (mM),25.15,182.562,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Silicon,Si (µM),414.81,221.667,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Silicon,Si (µM),405.58,251.611,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Silicon,Si (µM),403.72,288.158,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Strontium,Sr (µM),84.54,407.771,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Strontium,Sr (µM),89.13,421.552,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,2,37.96,38.010,37.793,37.840,50.130,50.180,Strontium,Sr (µM),84.89,460.733,,,,2019-03-03 15:28:07,LIQ9765401,113298771,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Boron,B (mM),422.41,249.678,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Boron,B (mM),425.79,249.772,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Barium,Ba (µM),0.56,230.424,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Barium,Ba (µM),1.02,455.403,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Calcium,Ca (mM),13.21,315.887,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Calcium,Ca (mM),13.33,317.933,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Calcium,Ca (mM),13.17,318.127,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Iron,Fe (µM),bdl,238.204,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Iron,Fe (µM),bdl,239.563,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Iron,Fe (µM),bdl,259.94,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Potassium,K (mM),9.67,766.491,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Potassium,K (mM),9.31,769.897,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Lithium,Li (µM),49.95,670.783,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Magnesium,Mg (mM),49.76,202.582,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Magnesium,Mg (mM),49.1,277.983,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Magnesium,Mg (mM),49.63,279.078,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Manganese,Mn (µM),165.5,257.61,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Manganese,Mn (µM),163.02,259.372,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Sodium,Na (mM),463.49,330.298,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Sodium,Na (mM),454.49,589.592,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Sulfur,S (mM),24.59,182.562,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Silicon,Si (µM),551.73,221.667,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Silicon,Si (µM),542.17,251.611,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Silicon,Si (µM),541.21,288.158,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Strontium,Sr (µM),86.87,407.771,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Strontium,Sr (µM),89.89,421.552,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,3,H,5,42.49,42.540,42.066,42.113,54.660,54.710,Strontium,Sr (µM),86.63,460.733,,,,2019-03-03 15:48:34,LIQ9765491,113298921,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Boron,B (mM),495.02,249.678,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Boron,B (mM),498.93,249.772,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Barium,Ba (µM),0.43,230.424,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Barium,Ba (µM),0.91,455.403,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Calcium,Ca (mM),13.63,315.887,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Calcium,Ca (mM),13.65,317.933,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Calcium,Ca (mM),13.5,318.127,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Iron,Fe (µM),rejected,238.204,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Iron,Fe (µM),bdl,239.563,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Iron,Fe (µM),bdl,259.94,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Potassium,K (mM),9.3,766.491,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Potassium,K (mM),8.92,769.897,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Lithium,Li (µM),56.99,670.783,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Magnesium,Mg (mM),49.64,202.582,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Magnesium,Mg (mM),48.5,277.983,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Magnesium,Mg (mM),48.93,279.078,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Manganese,Mn (µM),156.22,257.61,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Manganese,Mn (µM),153.75,259.372,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Sodium,Na (mM),456.4,330.298,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Sodium,Na (mM),450.35,589.592,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Sulfur,S (mM),24.26,182.562,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Silicon,Si (µM),475.36,221.667,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Silicon,Si (µM),468.83,251.611,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Silicon,Si (µM),467.67,288.158,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Strontium,Sr (µM),89.89,407.771,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Strontium,Sr (µM),91.76,421.552,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,2,47.45,47.500,47.383,47.432,47.450,47.500,Strontium,Sr (µM),89.11,460.733,,,,2019-03-03 15:55:16,LIQ9765891,113298981,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Boron,B (mM),494.6,249.678,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Boron,B (mM),495.18,249.772,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Barium,Ba (µM),rejected,230.424,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Barium,Ba (µM),0.81,455.403,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Calcium,Ca (mM),13.85,315.887,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Calcium,Ca (mM),13.96,317.933,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Calcium,Ca (mM),13.8,318.127,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Iron,Fe (µM),1.56,238.204,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Iron,Fe (µM),rejected,239.563,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Iron,Fe (µM),rejected,259.94,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Potassium,K (mM),9.4,766.491,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Potassium,K (mM),9.05,769.897,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Lithium,Li (µM),62.71,670.783,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Magnesium,Mg (mM),49.06,202.582,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Magnesium,Mg (mM),47.56,277.983,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Magnesium,Mg (mM),48.33,279.078,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Manganese,Mn (µM),133.9,257.61,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Manganese,Mn (µM),131.73,259.372,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Sodium,Na (mM),451.72,330.298,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Sodium,Na (mM),451.39,589.592,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Sulfur,S (mM),23.57,182.562,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Silicon,Si (µM),466.09,221.667,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Silicon,Si (µM),457.83,251.611,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Silicon,Si (µM),456.16,288.158,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Strontium,Sr (µM),87.88,407.771,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Strontium,Sr (µM),91.74,421.552,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,4,H,5,51.93,51.980,51.762,51.811,51.930,51.980,Strontium,Sr (µM),88.4,460.733,,,,2019-03-03 15:47:46,LIQ9765981,113298911,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Boron,B (mM),398.46,249.678,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Boron,B (mM),402.58,249.772,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Barium,Ba (µM),0.4,230.424,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Barium,Ba (µM),0.88,455.403,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
379,U1533,B,5,H,2,56.95,57.000,56.836,56.884,56.950,57.000,Calcium,Ca (mM),14.22,315.887,,,,2019-03-03 16:06:37,LIQ9766761,113299111,20uL HNO3,,
