Label_id,Text_id,Analysis,Date,Test_number,Replicate_count,aux_file_asman_id,aux_file_filename,calibration_valid,config_asman_id,config_filename,magnetic_susceptibility,ms_correction,ms_range,ms_units,observed_length,offset,run_asman_id,run_filename,timestamp
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,39,,,,,,10.33,,,,,97.50,,,2018-02-05 08:32:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,40,,,,,,11.00,,,,,100.00,,,2018-02-05 08:31:55
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,41,,,,,,10.67,,,,,102.50,,,2018-02-05 08:31:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,42,,,,,,11.00,,,,,105.00,,,2018-02-05 08:31:40
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,43,,,,,,11.00,,,,,107.50,,,2018-02-05 08:31:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,44,,,,,,11.33,,,,,110.00,,,2018-02-05 08:31:25
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,45,,,,,,10.67,,,,,112.50,,,2018-02-05 08:31:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,46,,,,,,10.33,,,,,115.00,,,2018-02-05 08:31:10
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,47,,,,,,11.00,,,,,117.50,,,2018-02-05 08:31:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,48,,,,,,10.67,,,,,120.00,,,2018-02-05 08:30:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,49,,,,,,10.67,,,,,122.50,,,2018-02-05 08:30:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,50,,,,,,10.33,,,,,125.00,,,2018-02-05 08:30:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,51,,,,,,10.33,,,,,127.50,,,2018-02-05 08:30:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,52,,,,,,10.67,,,,,130.00,,,2018-02-05 08:30:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,53,,,,,,10.00,,,,,132.50,,,2018-02-05 08:30:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,54,,,,,,10.33,,,,,135.00,,,2018-02-05 08:30:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,55,,,,,,10.67,,,,,137.50,,,2018-02-05 08:30:03
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,56,,,,,,10.00,,,,,140.00,,,2018-02-05 08:29:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,57,,,,,,10.00,,,,,142.50,,,2018-02-05 08:29:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:37:10,110261921,58,,,,,,9.33,,,,,145.00,,,2018-02-05 08:29:41
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,0,45775791,raw_ms2k-121_1802050820413_mspoint..csv,T,45192531,i_pi_ms.ini,38.67,1.0000,1.0,SI,0,0.00,45775811,OTHR52911601_20180205082041_CNTL.MSPOINT,2018-02-05 08:20:39
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,1,,,,,,5.00,,,,,2.50,,,2018-02-05 08:20:28
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,2,,,,,,16.00,,,,,5.00,,,2018-02-05 08:20:21
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,3,,,,,,22.00,,,,,7.50,,,2018-02-05 08:20:14
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,4,,,,,,23.67,,,,,10.00,,,2018-02-05 08:20:06
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,5,,,,,,23.00,,,,,12.50,,,2018-02-05 08:19:59
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,6,,,,,,18.33,,,,,15.00,,,2018-02-05 08:19:52
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,7,,,,,,12.00,,,,,17.50,,,2018-02-05 08:19:45
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,8,,,,,,12.00,,,,,20.00,,,2018-02-05 08:19:37
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,9,,,,,,12.00,,,,,22.50,,,2018-02-05 08:19:30
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,10,,,,,,10.00,,,,,25.00,,,2018-02-05 08:19:23
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,11,,,,,,10.67,,,,,27.50,,,2018-02-05 08:19:15
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,12,,,,,,13.33,,,,,30.00,,,2018-02-05 08:19:08
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,13,,,,,,10.00,,,,,32.50,,,2018-02-05 08:19:01
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:20:49,110261791,14,,,,,,10.00,,,,,35.00,,,2018-02-05 08:18:54
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,0,45775541,raw_ms2k-121_1802050817133_mspoint..csv,T,45192531,i_pi_ms.ini,38.33,1.0000,1.0,SI,0,0.00,45775561,OTHR52911601_20180205081713_CNTL.MSPOINT,2018-02-05 08:17:10
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,1,,,,,,8.00,,,,,2.50,,,2018-02-05 08:16:59
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,2,,,,,,14.67,,,,,5.00,,,2018-02-05 08:16:52
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,3,,,,,,15.00,,,,,7.50,,,2018-02-05 08:16:44
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,4,,,,,,15.00,,,,,10.00,,,2018-02-05 08:16:37
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,5,,,,,,15.00,,,,,12.50,,,2018-02-05 08:16:30
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,6,,,,,,15.00,,,,,15.00,,,2018-02-05 08:16:22
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,7,,,,,,15.00,,,,,17.50,,,2018-02-05 08:16:15
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,8,,,,,,15.33,,,,,20.00,,,2018-02-05 08:16:08
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,9,,,,,,16.00,,,,,22.50,,,2018-02-05 08:16:00
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,10,,,,,,15.33,,,,,25.00,,,2018-02-05 08:15:53
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,11,,,,,,14.33,,,,,27.50,,,2018-02-05 08:15:46
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,12,,,,,,14.00,,,,,30.00,,,2018-02-05 08:15:38
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,13,,,,,,14.00,,,,,32.50,,,2018-02-05 08:15:31
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,14,,,,,,14.00,,,,,35.00,,,2018-02-05 08:15:23
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,15,,,,,,14.00,,,,,37.50,,,2018-02-05 08:15:16
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,16,,,,,,14.00,,,,,40.00,,,2018-02-05 08:15:09
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,17,,,,,,14.00,,,,,42.50,,,2018-02-05 08:15:01
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,18,,,,,,14.33,,,,,45.00,,,2018-02-05 08:14:54
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,19,,,,,,13.00,,,,,47.50,,,2018-02-05 08:14:47
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,20,,,,,,12.33,,,,,50.00,,,2018-02-05 08:14:39
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,21,,,,,,13.33,,,,,52.50,,,2018-02-05 08:14:32
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,22,,,,,,14.00,,,,,55.00,,,2018-02-05 08:14:25
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,23,,,,,,14.00,,,,,57.50,,,2018-02-05 08:14:17
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,24,,,,,,14.33,,,,,60.00,,,2018-02-05 08:14:10
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,25,,,,,,14.67,,,,,62.50,,,2018-02-05 08:14:02
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,26,,,,,,10.33,,,,,65.00,,,2018-02-05 08:13:55
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,27,,,,,,11.00,,,,,67.50,,,2018-02-05 08:13:48
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,28,,,,,,15.00,,,,,70.00,,,2018-02-05 08:13:40
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,29,,,,,,15.67,,,,,72.50,,,2018-02-05 08:13:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,30,,,,,,14.00,,,,,75.00,,,2018-02-05 08:13:26
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,31,,,,,,13.00,,,,,77.50,,,2018-02-05 08:13:18
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,32,,,,,,13.00,,,,,80.00,,,2018-02-05 08:13:11
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,33,,,,,,14.00,,,,,82.50,,,2018-02-05 08:13:04
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,34,,,,,,12.00,,,,,85.00,,,2018-02-05 08:12:56
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:17:20,110261571,35,,,,,,11.00,,,,,87.50,,,2018-02-05 08:12:49
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,0,45775081,raw_ms2k-121_1802050806263_mspoint..csv,T,45192531,i_pi_ms.ini,37.00,1.0000,1.0,SI,0,0.00,45775121,OTHR52911601_20180205080626_CNTL.MSPOINT,2018-02-05 08:06:23
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,1,,,,,,5.00,,,,,2.50,,,2018-02-05 08:06:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,2,,,,,,7.67,,,,,5.00,,,2018-02-05 08:06:05
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,3,,,,,,15.67,,,,,7.50,,,2018-02-05 08:05:58
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,4,,,,,,74.33,,,,,10.00,,,2018-02-05 08:05:50
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,5,,,,,,30.33,,,,,12.50,,,2018-02-05 08:05:43
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,6,,,,,,39.67,,,,,15.00,,,2018-02-05 08:05:35
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,7,,,,,,28.00,,,,,17.50,,,2018-02-05 08:05:28
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,8,,,,,,25.67,,,,,20.00,,,2018-02-05 08:05:20
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,9,,,,,,26.33,,,,,22.50,,,2018-02-05 08:05:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,10,,,,,,27.00,,,,,25.00,,,2018-02-05 08:05:05
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,11,,,,,,26.00,,,,,27.50,,,2018-02-05 08:04:58
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,12,,,,,,25.33,,,,,30.00,,,2018-02-05 08:04:50
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,13,,,,,,24.33,,,,,32.50,,,2018-02-05 08:04:43
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,14,,,,,,25.67,,,,,35.00,,,2018-02-05 08:04:35
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,15,,,,,,25.33,,,,,37.50,,,2018-02-05 08:04:28
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,16,,,,,,24.00,,,,,40.00,,,2018-02-05 08:04:21
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,17,,,,,,24.67,,,,,42.50,,,2018-02-05 08:04:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,18,,,,,,23.33,,,,,45.00,,,2018-02-05 08:04:06
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,19,,,,,,22.33,,,,,47.50,,,2018-02-05 08:03:58
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,20,,,,,,21.67,,,,,50.00,,,2018-02-05 08:03:51
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,21,,,,,,18.00,,,,,52.50,,,2018-02-05 08:03:43
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,22,,,,,,18.00,,,,,55.00,,,2018-02-05 08:03:36
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,23,,,,,,13.00,,,,,57.50,,,2018-02-05 08:03:28
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,24,,,,,,11.00,,,,,60.00,,,2018-02-05 08:03:21
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,25,,,,,,10.67,,,,,62.50,,,2018-02-05 08:03:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,26,,,,,,10.33,,,,,65.00,,,2018-02-05 08:03:06
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,27,,,,,,10.67,,,,,67.50,,,2018-02-05 08:02:58
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,28,,,,,,11.00,,,,,70.00,,,2018-02-05 08:02:51
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,29,,,,,,11.00,,,,,72.50,,,2018-02-05 08:02:43
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,30,,,,,,11.33,,,,,75.00,,,2018-02-05 08:02:36
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,31,,,,,,11.00,,,,,77.50,,,2018-02-05 08:02:28
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,32,,,,,,11.00,,,,,80.00,,,2018-02-05 08:02:21
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,33,,,,,,11.00,,,,,82.50,,,2018-02-05 08:02:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,34,,,,,,11.33,,,,,85.00,,,2018-02-05 08:02:06
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,35,,,,,,17.00,,,,,87.50,,,2018-02-05 08:01:58
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,36,,,,,,54.00,,,,,90.00,,,2018-02-05 08:01:51
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,37,,,,,,17.67,,,,,92.50,,,2018-02-05 08:01:43
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,38,,,,,,27.00,,,,,95.00,,,2018-02-05 08:01:36
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,39,,,,,,54.00,,,,,97.50,,,2018-02-05 08:01:28
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,40,,,,,,26.00,,,,,100.00,,,2018-02-05 08:01:21
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,41,,,,,,25.33,,,,,102.50,,,2018-02-05 08:01:13
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,42,,,,,,24.33,,,,,105.00,,,2018-02-05 08:01:06
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,43,,,,,,39.00,,,,,107.50,,,2018-02-05 08:00:59
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,44,,,,,,19.67,,,,,110.00,,,2018-02-05 08:00:51
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,45,,,,,,16.00,,,,,112.50,,,2018-02-05 08:00:44
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,46,,,,,,19.67,,,,,115.00,,,2018-02-05 08:00:36
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,47,,,,,,16.00,,,,,117.50,,,2018-02-05 08:00:29
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,48,,,,,,15.00,,,,,120.00,,,2018-02-05 08:00:21
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,49,,,,,,12.33,,,,,122.50,,,2018-02-05 08:00:14
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,50,,,,,,11.67,,,,,125.00,,,2018-02-05 08:00:06
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,51,,,,,,12.33,,,,,127.50,,,2018-02-05 07:59:59
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,52,,,,,,16.00,,,,,130.00,,,2018-02-05 07:59:51
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,53,,,,,,17.00,,,,,132.50,,,2018-02-05 07:59:44
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,54,,,,,,11.33,,,,,135.00,,,2018-02-05 07:59:36
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,55,,,,,,14.33,,,,,137.50,,,2018-02-05 07:59:29
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,56,,,,,,26.00,,,,,140.00,,,2018-02-05 07:59:21
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,57,,,,,,24.00,,,,,142.50,,,2018-02-05 07:59:14
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,58,,,,,,19.00,,,,,145.00,,,2018-02-05 07:59:06
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 14:06:35,110260121,59,,,,,,15.00,,,,,147.50,,,2018-02-05 07:58:59
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,0,45774271,raw_ms2k-121_1802050756363_mspoint..csv,T,45192531,i_pi_ms.ini,36.67,1.0000,1.0,SI,0,0.00,45774291,OTHR52911601_20180205075636_CNTL.MSPOINT,2018-02-05 07:56:33
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,1,,,,,,12.00,,,,,2.50,,,2018-02-05 07:56:23
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,2,,,,,,15.67,,,,,5.00,,,2018-02-05 07:56:15
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,3,,,,,,11.00,,,,,7.50,,,2018-02-05 07:56:08
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,4,,,,,,12.00,,,,,10.00,,,2018-02-05 07:56:00
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,5,,,,,,11.67,,,,,12.50,,,2018-02-05 07:55:53
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,6,,,,,,12.00,,,,,15.00,,,2018-02-05 07:55:45
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,7,,,,,,15.00,,,,,17.50,,,2018-02-05 07:55:38
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,8,,,,,,14.00,,,,,20.00,,,2018-02-05 07:55:31
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,9,,,,,,14.00,,,,,22.50,,,2018-02-05 07:55:23
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,10,,,,,,21.67,,,,,25.00,,,2018-02-05 07:55:16
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,11,,,,,,24.33,,,,,27.50,,,2018-02-05 07:55:08
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,12,,,,,,15.67,,,,,30.00,,,2018-02-05 07:55:01
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,13,,,,,,11.33,,,,,32.50,,,2018-02-05 07:54:53
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,14,,,,,,13.67,,,,,35.00,,,2018-02-05 07:54:46
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,15,,,,,,31.00,,,,,37.50,,,2018-02-05 07:54:38
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,16,,,,,,41.67,,,,,40.00,,,2018-02-05 07:54:31
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,17,,,,,,17.00,,,,,42.50,,,2018-02-05 07:54:23
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,18,,,,,,10.00,,,,,45.00,,,2018-02-05 07:54:16
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,19,,,,,,9.67,,,,,47.50,,,2018-02-05 07:54:08
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,20,,,,,,9.33,,,,,50.00,,,2018-02-05 07:54:01
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,21,,,,,,8.67,,,,,52.50,,,2018-02-05 07:53:54
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,22,,,,,,7.00,,,,,55.00,,,2018-02-05 07:53:46
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,23,,,,,,9.00,,,,,57.50,,,2018-02-05 07:53:39
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,24,,,,,,10.67,,,,,60.00,,,2018-02-05 07:53:31
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,25,,,,,,10.33,,,,,62.50,,,2018-02-05 07:53:24
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,26,,,,,,10.00,,,,,65.00,,,2018-02-05 07:53:16
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,27,,,,,,9.67,,,,,67.50,,,2018-02-05 07:53:09
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,28,,,,,,9.67,,,,,70.00,,,2018-02-05 07:53:01
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,29,,,,,,9.33,,,,,72.50,,,2018-02-05 07:52:54
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,30,,,,,,10.00,,,,,75.00,,,2018-02-05 07:52:46
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,31,,,,,,10.00,,,,,77.50,,,2018-02-05 07:52:39
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,32,,,,,,10.33,,,,,80.00,,,2018-02-05 07:52:31
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,33,,,,,,10.33,,,,,82.50,,,2018-02-05 07:52:24
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,34,,,,,,10.67,,,,,85.00,,,2018-02-05 07:52:16
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,35,,,,,,10.00,,,,,87.50,,,2018-02-05 07:52:09
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,36,,,,,,10.00,,,,,90.00,,,2018-02-05 07:52:02
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,37,,,,,,7.67,,,,,92.50,,,2018-02-05 07:51:54
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,38,,,,,,9.00,,,,,95.00,,,2018-02-05 07:51:47
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,39,,,,,,7.33,,,,,97.50,,,2018-02-05 07:51:39
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,40,,,,,,5.00,,,,,100.00,,,2018-02-05 07:51:32
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,41,,,,,,5.00,,,,,102.50,,,2018-02-05 07:51:24
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,42,,,,,,5.67,,,,,105.00,,,2018-02-05 07:51:17
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,43,,,,,,8.00,,,,,107.50,,,2018-02-05 07:51:09
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,44,,,,,,4.33,,,,,110.00,,,2018-02-05 07:51:02
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,45,,,,,,4.67,,,,,112.50,,,2018-02-05 07:50:54
STND-MS2K-121,OTHR52911601,MSPOINT,2018-02-05 13:56:44,110257961,46,,,,,,1.00,,,,,115.00,,,2018-02-05 07:50:47
