Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,C,1,H,1,A,2.0,0.02,0.020,2.270,12.67,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48395021-379-U1533C-1H-1-A_20190228082450.MSPOINT,379-MSPOINT-48395001-raw_379-u1533c-1h-1-a_1902280824503_mspoint..csv,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,4.0,0.04,0.040,2.290,33.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,6.0,0.06,0.060,2.310,40.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,8.0,0.08,0.080,2.330,55.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,10.0,0.1,0.100,2.350,44.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,12.0,0.12,0.120,2.370,60.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,14.0,0.14,0.140,2.390,67.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,16.0,0.16,0.160,2.410,71.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,18.0,0.18,0.180,2.430,78.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,20.0,0.2,0.200,2.450,101.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,22.0,0.22,0.220,2.470,72.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,24.0,0.24,0.240,2.490,54.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,26.0,0.26,0.260,2.510,55.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,28.0,0.28,0.280,2.530,59.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,30.0,0.3,0.300,2.550,68.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,32.0,0.32,0.320,2.570,68.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,34.0,0.34,0.340,2.590,64.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,36.0,0.36,0.360,2.610,62.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,38.0,0.38,0.380,2.630,62.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,40.0,0.4,0.400,2.650,69.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,42.0,0.42,0.420,2.670,72.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,44.0,0.44,0.440,2.690,72.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,46.0,0.46,0.460,2.710,68.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,48.0,0.48,0.480,2.730,64.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,50.0,0.5,0.500,2.750,64.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,52.0,0.52,0.520,2.770,67.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,54.0,0.54,0.540,2.790,71.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,56.0,0.56,0.560,2.810,74.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,58.0,0.58,0.580,2.830,66.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,60.0,0.6,0.600,2.850,64.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,62.0,0.62,0.620,2.870,62.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,64.0,0.64,0.640,2.890,64.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,66.0,0.66,0.660,2.910,105.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,68.0,0.68,0.680,2.930,78.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,70.0,0.7,0.700,2.950,66.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,72.0,0.72,0.720,2.970,73.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,74.0,0.74,0.740,2.990,62.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,76.0,0.76,0.760,3.010,43.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,78.0,0.78,0.780,3.030,37.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,80.0,0.8,0.800,3.050,31.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,82.0,0.82,0.820,3.070,29.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,84.0,0.84,0.840,3.090,28.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,86.0,0.86,0.860,3.110,33.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,88.0,0.88,0.880,3.130,23.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,90.0,0.9,0.900,3.150,25.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,92.0,0.92,0.920,3.170,25.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,94.0,0.94,0.940,3.190,26.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,96.0,0.96,0.960,3.210,27.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,98.0,0.98,0.980,3.230,31.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,100.0,1,1.000,3.250,34.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,102.0,1.02,1.020,3.270,38.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,104.0,1.04,1.040,3.290,41.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,106.0,1.06,1.060,3.310,33.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,108.0,1.08,1.080,3.330,39.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,110.0,1.1,1.100,3.350,36.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,112.0,1.12,1.120,3.370,35.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,114.0,1.14,1.140,3.390,33.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,116.0,1.16,1.160,3.410,30.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,118.0,1.18,1.180,3.430,30.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,120.0,1.2,1.200,3.450,25.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,122.0,1.22,1.220,3.470,27.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,124.0,1.24,1.240,3.490,30.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,126.0,1.26,1.260,3.510,27.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,128.0,1.28,1.280,3.530,25.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,130.0,1.3,1.300,3.550,25.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,132.0,1.32,1.320,3.570,27.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,134.0,1.34,1.340,3.590,27.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,136.0,1.36,1.360,3.610,25.67,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,138.0,1.38,1.380,3.630,26.00,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,140.0,1.4,1.400,3.650,26.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,142.0,1.42,1.420,3.670,27.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,1,A,144.0,1.44,1.440,3.690,29.33,,,,,SHMSL,2019-02-28 14:24:50,SHLF9776231,113181981,,,
379,U1533,C,1,H,2,A,2.0,1.48,1.480,3.730,18.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48395241-379-U1533C-1H-2-A_20190228084058.MSPOINT,379-MSPOINT-48395221-raw_379-u1533c-1h-2-a_1902280840583_mspoint..csv,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,4.0,1.5,1.500,3.750,32.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,6.0,1.52,1.520,3.770,33.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,8.0,1.54,1.540,3.790,35.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,10.0,1.56,1.560,3.810,36.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,12.0,1.58,1.580,3.830,34.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,14.0,1.6,1.600,3.850,36.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,16.0,1.62,1.620,3.870,33.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,18.0,1.64,1.640,3.890,50.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,20.0,1.66,1.660,3.910,43.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,22.0,1.68,1.680,3.930,44.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,24.0,1.7,1.700,3.950,40.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,26.0,1.72,1.720,3.970,30.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,28.0,1.74,1.740,3.990,47.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,30.0,1.76,1.760,4.010,65.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,32.0,1.78,1.780,4.030,72.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,34.0,1.8,1.800,4.050,80.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,36.0,1.82,1.820,4.070,83.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,38.0,1.84,1.840,4.090,114.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,40.0,1.86,1.860,4.110,259.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,42.0,1.88,1.880,4.130,106.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,44.0,1.9,1.900,4.150,84.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,46.0,1.92,1.920,4.170,61.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,48.0,1.94,1.940,4.190,54.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,50.0,1.96,1.960,4.210,56.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,52.0,1.98,1.980,4.230,55.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,54.0,2,2.000,4.250,59.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,56.0,2.02,2.020,4.270,55.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,58.0,2.04,2.040,4.290,63.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,60.0,2.06,2.060,4.310,66.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,62.0,2.08,2.080,4.330,54.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,64.0,2.1,2.100,4.350,53.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,66.0,2.12,2.120,4.370,54.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,68.0,2.14,2.140,4.390,72.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,70.0,2.16,2.160,4.410,78.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,72.0,2.18,2.180,4.430,78.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,74.0,2.2,2.200,4.450,58.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,76.0,2.22,2.220,4.470,57.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,78.0,2.24,2.240,4.490,67.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,80.0,2.26,2.260,4.510,61.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,82.0,2.28,2.280,4.530,67.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,84.0,2.3,2.300,4.550,63.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,86.0,2.32,2.320,4.570,62.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,88.0,2.34,2.340,4.590,62.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,90.0,2.36,2.360,4.610,63.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,92.0,2.38,2.380,4.630,66.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,94.0,2.4,2.400,4.650,72.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,96.0,2.42,2.420,4.670,73.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,98.0,2.44,2.440,4.690,72.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,100.0,2.46,2.460,4.710,82.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,102.0,2.48,2.480,4.730,77.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,104.0,2.5,2.500,4.750,74.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,106.0,2.52,2.520,4.770,77.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,108.0,2.54,2.540,4.790,78.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,110.0,2.56,2.560,4.810,80.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,112.0,2.58,2.580,4.830,87.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,114.0,2.6,2.600,4.850,83.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,116.0,2.62,2.620,4.870,78.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,118.0,2.64,2.640,4.890,77.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,120.0,2.66,2.660,4.910,79.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,122.0,2.68,2.680,4.930,72.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,124.0,2.7,2.700,4.950,72.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,126.0,2.72,2.720,4.970,70.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,128.0,2.74,2.740,4.990,72.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,130.0,2.76,2.760,5.010,80.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,132.0,2.78,2.780,5.030,79.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,134.0,2.8,2.800,5.050,77.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,136.0,2.82,2.820,5.070,80.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,138.0,2.84,2.840,5.090,68.67,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,140.0,2.86,2.860,5.110,60.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,142.0,2.88,2.880,5.130,72.00,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,2,A,144.0,2.9,2.900,5.150,66.33,,,,,SHMSL,2019-02-28 14:40:58,SHLF9776261,113182041,,,
379,U1533,C,1,H,3,A,2.0,2.93,2.930,5.180,35.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48395601-379-U1533C-1H-3-A_20190228085611.MSPOINT,379-MSPOINT-48395561-raw_379-u1533c-1h-3-a_1902280856113_mspoint..csv,,SHMSL,2019-02-28 14:56:11,SHLF9776291,113182141,,,
