Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,A,3,H,5,A,2.0,25.05,24.736,30.780,16.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48297741-379-U1533A-3H-5-A_20190226133419.MSPOINT,379-MSPOINT-48297721-raw_379-u1533a-3h-5-a_1902261334193_mspoint..csv,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,4.0,25.07,24.755,30.800,48.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,6.0,25.09,24.774,30.820,50.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,8.0,25.11,24.793,30.840,55.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,10.0,25.13,24.812,30.860,54.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,12.0,25.15,24.831,30.880,57.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,14.0,25.17,24.850,30.900,55.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,16.0,25.19,24.869,30.920,55.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,18.0,25.21,24.888,30.940,59.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,20.0,25.23,24.907,30.960,62.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,22.0,25.25,24.926,30.980,56.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,24.0,25.27,24.945,31.000,48.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,26.0,25.29,24.963,31.020,46.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,28.0,25.31,24.982,31.040,42.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,30.0,25.33,25.001,31.060,43.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,32.0,25.35,25.020,31.080,46.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,34.0,25.37,25.039,31.100,41.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,36.0,25.39,25.058,31.120,43.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,38.0,25.41,25.077,31.140,42.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,40.0,25.43,25.096,31.160,40.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,42.0,25.45,25.115,31.180,40.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,44.0,25.47,25.134,31.200,41.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,46.0,25.49,25.153,31.220,41.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,48.0,25.51,25.172,31.240,41.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,50.0,25.53,25.191,31.260,44.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,52.0,25.55,25.210,31.280,42.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,54.0,25.57,25.229,31.300,44.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,56.0,25.59,25.248,31.320,49.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,58.0,25.61,25.267,31.340,51.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,60.0,25.63,25.286,31.360,55.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,62.0,25.65,25.305,31.380,62.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,64.0,25.67,25.324,31.400,66.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,66.0,25.69,25.343,31.420,71.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,68.0,25.71,25.362,31.440,79.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,70.0,25.73,25.381,31.460,126.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,72.0,25.75,25.400,31.480,157.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,74.0,25.77,25.419,31.500,78.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,76.0,25.79,25.437,31.520,73.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,78.0,25.81,25.456,31.540,69.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,80.0,25.83,25.475,31.560,69.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,82.0,25.85,25.494,31.580,74.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,84.0,25.87,25.513,31.600,77.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,86.0,25.89,25.532,31.620,75.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,88.0,25.91,25.551,31.640,49.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,90.0,25.93,25.570,31.660,72.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,92.0,25.95,25.589,31.680,69.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,94.0,25.97,25.608,31.700,67.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,96.0,25.99,25.627,31.720,66.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,98.0,26.01,25.646,31.740,66.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,100.0,26.03,25.665,31.760,63.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,102.0,26.05,25.684,31.780,65.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,104.0,26.07,25.703,31.800,62.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,106.0,26.09,25.722,31.820,63.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,108.0,26.11,25.741,31.840,56.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,110.0,26.13,25.760,31.860,56.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,112.0,26.15,25.779,31.880,57.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,114.0,26.17,25.798,31.900,64.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,116.0,26.19,25.817,31.920,67.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,118.0,26.21,25.836,31.940,73.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,120.0,26.23,25.855,31.960,76.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,122.0,26.25,25.874,31.980,76.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,124.0,26.27,25.893,32.000,72.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,126.0,26.29,25.911,32.020,73.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,128.0,26.31,25.930,32.040,75.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,130.0,26.33,25.949,32.060,73.67,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,132.0,26.35,25.968,32.080,72.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,134.0,26.37,25.987,32.100,71.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,136.0,26.39,26.006,32.120,66.33,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,138.0,26.41,26.025,32.140,64.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,140.0,26.43,26.044,32.160,62.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,142.0,26.45,26.063,32.180,57.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,5,A,144.0,26.47,26.082,32.200,52.00,,,,,SHMSL,2019-02-26 19:34:19,SHLF9764111,113101061,,,
379,U1533,A,3,H,6,A,2.0,26.55,26.158,32.280,19.67,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48299011-379-U1533A-3H-6-A_20190226135233.MSPOINT,379-MSPOINT-48298951-raw_379-u1533a-3h-6-a_1902261352333_mspoint..csv,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,4.0,26.57,26.177,32.300,51.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,6.0,26.59,26.196,32.320,58.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,8.0,26.61,26.215,32.340,62.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,10.0,26.63,26.234,32.360,63.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,12.0,26.65,26.253,32.380,69.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,14.0,26.67,26.272,32.400,71.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,16.0,26.69,26.291,32.420,82.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,18.0,26.71,26.310,32.440,88.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,20.0,26.73,26.329,32.460,86.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,22.0,26.75,26.348,32.480,87.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,24.0,26.77,26.367,32.500,75.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,26.0,26.79,26.386,32.520,69.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,28.0,26.81,26.405,32.540,80.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,30.0,26.83,26.424,32.560,109.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,32.0,26.85,26.442,32.580,164.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,34.0,26.87,26.461,32.600,114.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,36.0,26.89,26.480,32.620,103.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,38.0,26.91,26.499,32.640,74.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,40.0,26.93,26.518,32.660,68.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,42.0,26.95,26.537,32.680,61.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,44.0,26.97,26.556,32.700,58.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,46.0,26.99,26.575,32.720,53.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,48.0,27.01,26.594,32.740,49.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,50.0,27.03,26.613,32.760,49.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,52.0,27.05,26.632,32.780,45.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,54.0,27.07,26.651,32.800,43.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,56.0,27.09,26.670,32.820,42.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,58.0,27.11,26.689,32.840,40.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,60.0,27.13,26.708,32.860,37.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,62.0,27.15,26.727,32.880,42.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,64.0,27.17,26.746,32.900,40.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,66.0,27.19,26.765,32.920,39.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,68.0,27.21,26.784,32.940,41.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,70.0,27.23,26.803,32.960,42.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,72.0,27.25,26.822,32.980,46.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,74.0,27.27,26.841,33.000,57.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,76.0,27.29,26.860,33.020,49.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,78.0,27.31,26.879,33.040,49.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,80.0,27.33,26.898,33.060,52.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,82.0,27.35,26.917,33.080,54.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,84.0,27.37,26.936,33.100,57.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,86.0,27.39,26.955,33.120,56.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,88.0,27.41,26.974,33.140,53.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,90.0,27.43,26.993,33.160,52.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,92.0,27.45,27.011,33.180,54.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,94.0,27.47,27.030,33.200,54.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,96.0,27.49,27.049,33.220,55.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,98.0,27.51,27.068,33.240,56.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,100.0,27.53,27.087,33.260,59.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,102.0,27.55,27.106,33.280,60.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,104.0,27.57,27.125,33.300,61.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,106.0,27.59,27.144,33.320,61.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,108.0,27.61,27.163,33.340,65.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,110.0,27.63,27.182,33.360,68.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,112.0,27.65,27.201,33.380,70.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,114.0,27.67,27.220,33.400,70.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,116.0,27.69,27.239,33.420,73.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,118.0,27.71,27.258,33.440,75.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,120.0,27.73,27.277,33.460,73.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,122.0,27.75,27.296,33.480,74.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,124.0,27.77,27.315,33.500,83.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,126.0,27.79,27.334,33.520,78.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,128.0,27.81,27.353,33.540,87.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,130.0,27.83,27.372,33.560,95.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,132.0,27.85,27.391,33.580,71.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,134.0,27.87,27.410,33.600,72.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,136.0,27.89,27.429,33.620,61.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,138.0,27.91,27.448,33.640,74.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,140.0,27.93,27.467,33.660,83.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,142.0,27.95,27.486,33.680,90.00,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,144.0,27.97,27.505,33.700,80.33,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,146.0,27.99,27.524,33.720,71.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,6,A,148.0,28.01,27.543,33.740,68.67,,,,,SHMSL,2019-02-26 19:52:33,SHLF9764141,113101451,,,
379,U1533,A,3,H,7,A,2.0,28.06,27.590,33.790,38.33,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48299531-379-U1533A-3H-7-A_20190226135932.MSPOINT,379-MSPOINT-48299471-raw_379-u1533a-3h-7-a_1902261359323_mspoint..csv,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,4.0,28.08,27.609,33.810,92.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,6.0,28.1,27.628,33.830,119.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,8.0,28.12,27.647,33.850,230.33,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,10.0,28.14,27.666,33.870,205.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,12.0,28.16,27.685,33.890,66.33,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,14.0,28.18,27.704,33.910,90.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,16.0,28.2,27.723,33.930,100.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,18.0,28.22,27.742,33.950,109.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,20.0,28.24,27.761,33.970,107.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,22.0,28.26,27.779,33.990,98.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,24.0,28.28,27.798,34.010,80.67,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,26.0,28.3,27.817,34.030,77.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,28.0,28.32,27.836,34.050,73.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,30.0,28.34,27.855,34.070,69.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,32.0,28.36,27.874,34.090,66.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,34.0,28.38,27.893,34.110,63.33,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,36.0,28.4,27.912,34.130,58.67,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,38.0,28.42,27.931,34.150,54.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,40.0,28.44,27.950,34.170,50.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,42.0,28.46,27.969,34.190,49.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,44.0,28.48,27.988,34.210,45.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,46.0,28.5,28.007,34.230,51.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,48.0,28.52,28.026,34.250,45.33,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,50.0,28.54,28.045,34.270,48.33,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,52.0,28.56,28.064,34.290,44.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,54.0,28.58,28.083,34.310,44.33,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,56.0,28.6,28.102,34.330,45.00,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,58.0,28.62,28.121,34.350,45.67,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,60.0,28.64,28.140,34.370,47.33,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,7,A,62.0,28.66,28.159,34.390,47.33,,,,,SHMSL,2019-02-26 19:59:32,SHLF9764171,113101601,,,
379,U1533,A,3,H,CC,A,2.0,28.71,28.206,34.440,28.33,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48299821-379-U1533A-3H-CC-A_20190226140547.MSPOINT,379-MSPOINT-48299781-raw_379-u1533a-3h-cc-a_1902261405473_mspoint..csv,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,4.0,28.73,28.225,34.460,62.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,6.0,28.75,28.244,34.480,79.00,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
379,U1533,A,3,H,CC,A,8.0,28.77,28.263,34.500,73.33,,,,,SHMSL,2019-02-26 20:05:47,SHLF9764201,113101701,,,
