Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,D,1,H,3,A,90.0,3.9,3.900,3.900,62.67,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,3,A,92.0,3.92,3.920,3.920,59.67,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,3,A,94.0,3.94,3.940,3.940,84.67,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,3,A,96.0,3.96,3.960,3.960,81.00,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,3,A,98.0,3.98,3.980,3.980,81.00,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,3,A,100.0,4,4.000,4.000,89.67,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,3,A,102.0,4.02,4.020,4.020,94.00,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,3,A,104.0,4.04,4.040,4.040,89.67,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,3,A,106.0,4.06,4.060,4.060,146.33,,,,,SHMSL,2019-03-01 02:13:45,SHLF9778091,113191861,,,
379,U1533,D,1,H,4,A,2.0,4.1,4.100,4.100,63.33,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48412441-379-U1533D-1H-4-A_20190228202720.MSPOINT,379-MSPOINT-48412421-raw_379-u1533d-1h-4-a_1902282027203_mspoint..csv,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,4.0,4.12,4.120,4.120,105.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,6.0,4.14,4.140,4.140,62.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,8.0,4.16,4.160,4.160,58.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,10.0,4.18,4.180,4.180,79.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,12.0,4.2,4.200,4.200,59.33,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,14.0,4.22,4.220,4.220,56.33,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,16.0,4.24,4.240,4.240,54.67,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,18.0,4.26,4.260,4.260,55.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,20.0,4.28,4.280,4.280,61.33,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,22.0,4.3,4.300,4.300,58.33,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,24.0,4.32,4.320,4.320,57.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,26.0,4.34,4.340,4.340,58.33,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,28.0,4.36,4.360,4.360,61.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,30.0,4.38,4.380,4.380,64.67,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,32.0,4.4,4.400,4.400,61.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,34.0,4.42,4.420,4.420,54.67,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,36.0,4.44,4.440,4.440,50.67,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,38.0,4.46,4.460,4.460,51.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,40.0,4.48,4.480,4.480,67.33,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,42.0,4.5,4.500,4.500,79.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,44.0,4.52,4.520,4.520,81.33,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,46.0,4.54,4.540,4.540,78.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,48.0,4.56,4.560,4.560,78.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,50.0,4.58,4.580,4.580,67.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,52.0,4.6,4.600,4.600,63.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,54.0,4.62,4.620,4.620,64.33,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,4,A,56.0,4.64,4.640,4.640,61.00,,,,,SHMSL,2019-03-01 02:27:20,SHLF9778121,113192061,,,
379,U1533,D,1,H,CC,A,2.0,4.69,4.661,4.690,23.33,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48413001-379-U1533D-1H-CC-A_20190228204006.MSPOINT,379-MSPOINT-48412981-raw_379-u1533d-1h-cc-a_1902282040063_mspoint..csv,,SHMSL,2019-03-01 02:40:06,SHLF9778151,113192341,,,
379,U1533,D,1,H,CC,A,4.0,4.71,4.681,4.710,33.00,,,,,SHMSL,2019-03-01 02:40:06,SHLF9778151,113192341,,,
379,U1533,D,1,H,CC,A,6.0,4.73,4.701,4.730,31.33,,,,,SHMSL,2019-03-01 02:40:06,SHLF9778151,113192341,,,
379,U1533,D,1,H,CC,A,8.0,4.75,4.720,4.750,33.33,,,,,SHMSL,2019-03-01 02:40:06,SHLF9778151,113192341,,,
379,U1533,D,1,H,CC,A,10.0,4.77,4.740,4.770,44.00,,,,,SHMSL,2019-03-01 02:40:06,SHLF9778151,113192341,,,
379,U1533,D,1,H,CC,A,12.0,4.79,4.760,4.790,1.00,,,,,SHMSL,2019-03-01 02:40:06,SHLF9778151,113192341,,,
379,U1533,D,1,H,CC,A,14.0,4.81,4.780,4.810,-0.67,,,,,SHMSL,2019-03-01 02:40:06,SHLF9778151,113192341,,,
379,U1533,D,2,H,1,A,2.0,4.82,4.820,8.000,7.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48422981-379-U1533D-2H-1-A_20190228233630.MSPOINT,379-MSPOINT-48422961-raw_379-u1533d-2h-1-a_1902282336303_mspoint..csv,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,4.0,4.84,4.840,8.020,38.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,6.0,4.86,4.860,8.040,31.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,8.0,4.88,4.880,8.060,29.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,10.0,4.9,4.900,8.080,35.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,12.0,4.92,4.920,8.100,68.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,14.0,4.94,4.940,8.120,68.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,16.0,4.96,4.960,8.140,87.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,18.0,4.98,4.980,8.160,71.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,20.0,5,5.000,8.180,64.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,22.0,5.02,5.020,8.200,65.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,24.0,5.04,5.040,8.220,71.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,26.0,5.06,5.060,8.240,82.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,28.0,5.08,5.080,8.260,42.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,30.0,5.1,5.100,8.280,31.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,32.0,5.12,5.120,8.300,38.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,34.0,5.14,5.140,8.320,38.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,36.0,5.16,5.160,8.340,63.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,38.0,5.18,5.180,8.360,59.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,40.0,5.2,5.200,8.380,60.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,42.0,5.22,5.220,8.400,79.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,44.0,5.24,5.240,8.420,72.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,46.0,5.26,5.260,8.440,47.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,48.0,5.28,5.280,8.460,45.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,50.0,5.3,5.300,8.480,59.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,52.0,5.32,5.320,8.500,65.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,54.0,5.34,5.340,8.520,54.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,56.0,5.36,5.360,8.540,56.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,58.0,5.38,5.380,8.560,57.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,60.0,5.4,5.400,8.580,50.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,62.0,5.42,5.420,8.600,47.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,64.0,5.44,5.440,8.620,45.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,66.0,5.46,5.460,8.640,43.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,68.0,5.48,5.480,8.660,38.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,70.0,5.5,5.500,8.680,36.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,72.0,5.52,5.520,8.700,50.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,74.0,5.54,5.540,8.720,54.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,76.0,5.56,5.560,8.740,54.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,78.0,5.58,5.580,8.760,72.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,80.0,5.6,5.600,8.780,73.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,82.0,5.62,5.620,8.800,56.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,84.0,5.64,5.640,8.820,56.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,86.0,5.66,5.660,8.840,61.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,88.0,5.68,5.680,8.860,50.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,90.0,5.7,5.700,8.880,56.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,92.0,5.72,5.720,8.900,44.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,94.0,5.74,5.740,8.920,48.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,96.0,5.76,5.760,8.940,83.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,98.0,5.78,5.780,8.960,75.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,100.0,5.8,5.800,8.980,66.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,102.0,5.82,5.820,9.000,65.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,104.0,5.84,5.840,9.020,55.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,106.0,5.86,5.860,9.040,55.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,108.0,5.88,5.880,9.060,62.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,110.0,5.9,5.900,9.080,53.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,112.0,5.92,5.920,9.100,69.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,114.0,5.94,5.940,9.120,60.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,116.0,5.96,5.960,9.140,56.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,118.0,5.98,5.980,9.160,97.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,120.0,6,6.000,9.180,74.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,122.0,6.02,6.020,9.200,96.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,124.0,6.04,6.040,9.220,81.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,126.0,6.06,6.060,9.240,93.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,128.0,6.08,6.080,9.260,77.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,130.0,6.1,6.100,9.280,58.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,132.0,6.12,6.120,9.300,54.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,134.0,6.14,6.140,9.320,53.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,136.0,6.16,6.160,9.340,57.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,138.0,6.18,6.180,9.360,78.00,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,140.0,6.2,6.200,9.380,108.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,142.0,6.22,6.220,9.400,100.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,144.0,6.24,6.240,9.420,87.67,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,146.0,6.26,6.260,9.440,78.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,1,A,148.0,6.28,6.280,9.460,68.33,,,,,SHMSL,2019-03-01 05:36:30,SHLF9778491,113196961,,,
379,U1533,D,2,H,2,A,2.0,6.32,6.320,9.500,17.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48423311-379-U1533D-2H-2-A_20190228234938.MSPOINT,379-MSPOINT-48423291-raw_379-u1533d-2h-2-a_1902282349383_mspoint..csv,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,4.0,6.34,6.340,9.520,127.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,6.0,6.36,6.360,9.540,58.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,8.0,6.38,6.380,9.560,49.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,10.0,6.4,6.400,9.580,48.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,12.0,6.42,6.420,9.600,57.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,14.0,6.44,6.440,9.620,51.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,16.0,6.46,6.460,9.640,48.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,18.0,6.48,6.480,9.660,46.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,20.0,6.5,6.500,9.680,46.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,22.0,6.52,6.520,9.700,49.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,24.0,6.54,6.540,9.720,46.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,26.0,6.56,6.560,9.740,45.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,28.0,6.58,6.580,9.760,44.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,30.0,6.6,6.600,9.780,42.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,32.0,6.62,6.620,9.800,42.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,34.0,6.64,6.640,9.820,38.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,36.0,6.66,6.660,9.840,38.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,38.0,6.68,6.680,9.860,38.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,40.0,6.7,6.700,9.880,35.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,42.0,6.72,6.720,9.900,34.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,44.0,6.74,6.740,9.920,35.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,46.0,6.76,6.760,9.940,35.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,48.0,6.78,6.780,9.960,36.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,50.0,6.8,6.800,9.980,35.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,52.0,6.82,6.820,10.000,35.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,54.0,6.84,6.840,10.020,34.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,56.0,6.86,6.860,10.040,33.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,58.0,6.88,6.880,10.060,33.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,60.0,6.9,6.900,10.080,34.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,62.0,6.92,6.920,10.100,34.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,64.0,6.94,6.940,10.120,33.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,66.0,6.96,6.960,10.140,35.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,68.0,6.98,6.980,10.160,34.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,70.0,7,7.000,10.180,34.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,72.0,7.02,7.020,10.200,37.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,74.0,7.04,7.040,10.220,35.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,76.0,7.06,7.060,10.240,36.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,78.0,7.08,7.080,10.260,36.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,80.0,7.1,7.100,10.280,36.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,82.0,7.12,7.120,10.300,38.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,84.0,7.14,7.140,10.320,40.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,86.0,7.16,7.160,10.340,35.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,88.0,7.18,7.180,10.360,41.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,90.0,7.2,7.200,10.380,39.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,92.0,7.22,7.220,10.400,44.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,94.0,7.24,7.240,10.420,49.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,96.0,7.26,7.260,10.440,53.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,98.0,7.28,7.280,10.460,48.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,100.0,7.3,7.300,10.480,45.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,102.0,7.32,7.320,10.500,48.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,104.0,7.34,7.340,10.520,58.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,106.0,7.36,7.360,10.540,59.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,108.0,7.38,7.380,10.560,74.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,110.0,7.4,7.400,10.580,86.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,112.0,7.42,7.420,10.600,93.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,114.0,7.44,7.440,10.620,105.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,116.0,7.46,7.460,10.640,108.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,118.0,7.48,7.480,10.660,115.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,120.0,7.5,7.500,10.680,199.33,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,122.0,7.52,7.520,10.700,219.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,124.0,7.54,7.540,10.720,100.67,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
379,U1533,D,2,H,2,A,126.0,7.56,7.560,10.740,68.00,,,,,SHMSL,2019-03-01 05:49:38,SHLF9778521,113197451,,,
