Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,ICP file filename,Raw data filename,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Iron,Fe (µM),1.03,238.204,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Iron,Fe (µM),1,239.563,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Iron,Fe (µM),0.6,259.94,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Potassium,K (mM),3.91,766.491,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Potassium,K (mM),3.64,769.897,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Lithium,Li (µM),268.73,670.783,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Magnesium,Mg (mM),44.47,202.582,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Magnesium,Mg (mM),43.85,277.983,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Magnesium,Mg (mM),44.26,279.078,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Manganese,Mn (µM),55.78,257.61,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Manganese,Mn (µM),54.11,259.372,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Sodium,Na (mM),444.58,330.298,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Sodium,Na (mM),449.41,589.592,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Phosphorus,P (µM),2.42,213.618,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Sulfur,S (mM),15.55,182.562,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Silicon,Si (µM),689.48,221.667,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Silicon,Si (µM),681.34,251.611,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Silicon,Si (µM),691.92,288.158,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Strontium,Sr (µM),133.18,407.771,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Strontium,Sr (µM),133.4,421.552,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Strontium,Sr (µM),130.27,460.733,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Boron,B (mM),290.8,249.678,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Boron,B (mM),291.54,249.772,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Barium,Ba (µM),1.76,230.424,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Barium,Ba (µM),1.85,455.403,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Calcium,Ca (mM),25.22,315.887,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Calcium,Ca (mM),25.31,317.933,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Calcium,Ca (mM),25.47,318.127,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Iron,Fe (µM),1.96,238.204,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Iron,Fe (µM),1.59,239.563,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Iron,Fe (µM),1.64,259.94,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Potassium,K (mM),3.7,766.491,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
379,U1532,C,14,F,2,237.55,237.650,237.311,237.403,Potassium,K (mM),3.43,769.897,,,,2019-02-08 05:28:50,LIQ9729801,112887051,20uL HNO3,,
