Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Comments
374,U1524,A,7,H,1,70.0,52.2,52.175,52.542,0.447,,2018-02-05 02:06:39,SECT9356211,
374,U1524,A,7,H,1,80.0,52.3,52.272,51.549,0.442,,2018-02-05 02:06:39,SECT9356211,
374,U1524,A,7,H,1,90.0,52.4,52.368,54.675,0.454,,2018-02-05 02:06:39,SECT9356211,
374,U1524,A,7,H,1,100.0,52.5,52.464,56.714,0.461,,2018-02-05 02:06:39,SECT9356211,
374,U1524,A,7,H,1,110.0,52.6,52.561,51.487,0.441,,2018-02-05 02:06:39,SECT9356211,
374,U1524,A,7,H,1,120.0,52.7,52.657,49.556,0.428,,2018-02-05 02:06:39,SECT9356211,
374,U1524,A,7,H,1,130.0,52.8,52.754,48.979,0.657,,2018-02-05 02:06:39,SECT9356211,
374,U1524,A,7,H,1,140.0,52.9,52.850,49.303,0.741,,2018-02-05 02:06:39,SECT9356211,
374,U1524,A,7,H,2,0.0,52.96,52.908,48.281,2.843,374-NGR-45739901-ngr_sample_374-U1524A-7H-2-W_SHLF9356251_201824201913.zip,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,10.0,53.06,53.004,48.310,0.952,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,20.0,53.16,53.101,49.644,0.435,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,30.0,53.26,53.197,50.814,0.439,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,40.0,53.36,53.294,51.992,0.444,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,50.0,53.46,53.390,53.669,0.451,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,60.0,53.56,53.487,57.716,0.466,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,70.0,53.66,53.583,66.246,0.495,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,80.0,53.76,53.680,79.339,0.537,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,90.0,53.86,53.776,81.442,0.543,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,100.0,53.96,53.873,61.971,0.479,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,110.0,54.06,53.969,47.921,0.428,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,120.0,54.16,54.066,42.932,0.401,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,130.0,54.26,54.162,40.812,0.543,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,2,140.0,54.36,54.258,40.106,0.726,,2018-02-05 02:19:13,SECT9356241,
374,U1524,A,7,H,3,0.0,54.43,54.326,42.249,2.501,374-NGR-45740911-ngr_sample_374-U1524A-7H-3-W_SHLF9356281_201824204026.zip,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,10.0,54.53,54.422,40.003,0.810,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,20.0,54.63,54.519,39.471,0.394,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,30.0,54.73,54.615,40.004,0.396,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,40.0,54.83,54.712,39.222,0.394,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,50.0,54.93,54.808,40.675,0.400,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,60.0,55.03,54.905,43.076,0.410,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,70.0,55.13,55.001,43.226,0.410,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,80.0,55.23,55.098,42.445,0.407,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,90.0,55.33,55.194,43.982,0.413,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,100.0,55.43,55.291,43.737,0.411,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,110.0,55.53,55.387,43.837,0.411,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,120.0,55.63,55.484,43.966,0.405,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,130.0,55.73,55.580,44.015,0.569,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,3,140.0,55.83,55.676,42.487,0.626,,2018-02-05 02:40:26,SECT9356271,
374,U1524,A,7,H,4,0.0,55.9,55.744,46.013,2.715,374-NGR-45741661-ngr_sample_374-U1524A-7H-4-A_SHLF9356321_201824205310.zip,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,10.0,56,55.840,44.677,0.890,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,20.0,56.1,55.937,44.974,0.417,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,30.0,56.2,56.033,45.927,0.420,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,40.0,56.3,56.130,46.862,0.425,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,50.0,56.4,56.226,47.799,0.428,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,60.0,56.5,56.323,48.982,0.433,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,70.0,56.6,56.419,50.579,0.439,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,80.0,56.7,56.516,46.685,0.424,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,90.0,56.8,56.612,46.932,0.425,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,100.0,56.9,56.709,46.891,0.424,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,110.0,57,56.805,49.007,0.432,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,120.0,57.1,56.902,53.942,0.444,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,130.0,57.2,56.998,67.057,0.785,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,4,140.0,57.3,57.094,77.578,1.252,,2018-02-05 02:53:10,SECT9356301,
374,U1524,A,7,H,5,0.0,57.37,57.162,72.777,4.238,374-NGR-45742051-ngr_sample_374-U1524A-7H-5-A_SHLF9356351_20182421437.zip,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,10.0,57.47,57.258,61.986,1.185,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,20.0,57.57,57.355,55.447,0.457,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,30.0,57.67,57.451,50.427,0.438,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,40.0,57.77,57.548,49.322,0.434,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,50.0,57.87,57.644,48.465,0.431,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,60.0,57.97,57.741,49.896,0.437,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,70.0,58.07,57.837,47.886,0.429,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,80.0,58.17,57.934,41.712,0.404,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,90.0,58.27,58.030,42.779,0.408,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,100.0,58.37,58.126,43.247,0.409,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,110.0,58.47,58.223,43.037,0.408,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,120.0,58.57,58.319,44.799,0.409,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,130.0,58.67,58.416,45.657,0.623,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,5,140.0,58.77,58.512,46.851,0.715,,2018-02-05 03:04:37,SECT9356331,
374,U1524,A,7,H,6,0.0,58.83,58.570,48.615,2.862,374-NGR-45742791-ngr_sample_374-U1524A-7H-6-W_SHLF9356371_201824211552.zip,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,10.0,58.93,58.666,45.654,0.906,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,20.0,59.03,58.763,46.247,0.422,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,30.0,59.13,58.859,47.737,0.428,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,40.0,59.23,58.956,47.322,0.426,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,50.0,59.33,59.052,48.879,0.432,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,60.0,59.43,59.149,50.759,0.440,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,70.0,59.53,59.245,51.249,0.442,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,80.0,59.63,59.342,51.479,0.442,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,90.0,59.73,59.438,58.895,0.469,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,100.0,59.83,59.535,60.961,0.476,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,110.0,59.93,59.631,55.911,0.458,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,120.0,60.03,59.728,52.009,0.437,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,130.0,60.13,59.824,49.822,0.666,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,6,140.0,60.23,59.921,53.076,0.783,,2018-02-05 03:15:52,SECT9356361,
374,U1524,A,7,H,7,0.0,60.33,60.017,50.650,2.978,374-NGR-45743401-ngr_sample_374-U1524A-7H-7-W_SHLF9356401_20182421279.zip,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,7,H,7,10.0,60.43,60.113,48.169,0.949,,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,7,H,7,20.0,60.53,60.210,50.541,0.438,,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,7,H,7,30.0,60.63,60.306,50.674,0.439,,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,7,H,7,40.0,60.73,60.403,51.999,0.444,,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,7,H,7,50.0,60.83,60.499,50.725,0.440,,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,7,H,7,60.0,60.93,60.595,53.242,0.449,,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,7,H,7,70.0,61.03,60.692,52.192,0.692,,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,7,H,7,80.0,61.13,60.788,46.768,0.741,,2018-02-05 03:27:09,SECT9356391,
374,U1524,A,8,H,1,0.0,61,61.000,31.175,1.875,374-NGR-45743951-ngr_sample_374-U1524A-8H-1-W_SHLF9356771_201824213823.zip,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,10.0,61.1,61.100,35.724,0.738,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,20.0,61.2,61.200,39.787,0.395,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,30.0,61.3,61.300,40.934,0.400,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,40.0,61.4,61.400,40.652,0.400,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,50.0,61.5,61.500,42.012,0.405,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,60.0,61.6,61.600,44.252,0.415,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,70.0,61.7,61.700,42.916,0.409,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,80.0,61.8,61.800,41.282,0.402,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,90.0,61.9,61.900,42.055,0.405,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,100.0,62,62.000,43.024,0.408,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,110.0,62.1,62.100,44.367,0.414,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,120.0,62.2,62.200,46.309,0.415,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,130.0,62.3,62.300,45.719,0.412,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,140.0,62.4,62.400,45.900,0.987,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,1,150.0,62.5,62.500,45.680,2.555,,2018-02-05 03:38:23,SECT9356761,
374,U1524,A,8,H,2,0.0,62.5,62.500,48.244,2.841,374-NGR-45744741-ngr_sample_374-U1524A-8H-2-W_SHLF9356801_201824214940.zip,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,10.0,62.6,62.600,46.208,0.916,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,20.0,62.7,62.700,47.704,0.427,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,30.0,62.8,62.800,49.107,0.433,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,40.0,62.9,62.900,50.519,0.439,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,50.0,63,63.000,52.315,0.446,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,60.0,63.1,63.100,53.979,0.452,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,70.0,63.2,63.200,53.806,0.451,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,80.0,63.3,63.300,50.575,0.439,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,90.0,63.4,63.400,51.452,0.442,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,100.0,63.5,63.500,50.227,0.437,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,110.0,63.6,63.600,48.824,0.431,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,120.0,63.7,63.700,49.639,0.428,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,130.0,63.8,63.800,48.259,0.422,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,140.0,63.9,63.900,48.977,1.046,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,2,150.0,64,64.000,44.700,2.502,,2018-02-05 03:49:40,SECT9356791,
374,U1524,A,8,H,3,0.0,64,64.000,49.712,2.925,374-NGR-45745441-ngr_sample_374-U1524A-8H-3-W_SHLF9356831_20182422157.zip,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,10.0,64.1,64.100,49.423,0.971,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,20.0,64.2,64.200,51.451,0.442,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,30.0,64.3,64.300,51.677,0.443,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,40.0,64.4,64.400,52.732,0.447,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,50.0,64.5,64.500,53.299,0.449,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,60.0,64.6,64.600,54.949,0.456,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,70.0,64.7,64.700,55.069,0.456,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,80.0,64.8,64.800,52.649,0.447,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,90.0,64.9,64.900,53.792,0.451,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,100.0,65,65.000,54.607,0.453,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,110.0,65.1,65.100,54.181,0.451,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,120.0,65.2,65.200,53.912,0.444,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,130.0,65.3,65.300,52.726,0.695,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,3,140.0,65.4,65.400,51.555,0.766,,2018-02-05 04:01:57,SECT9356821,
374,U1524,A,8,H,4,0.0,65.5,65.500,49.254,2.899,374-NGR-45746331-ngr_sample_374-U1524A-8H-4-A_SHLF9356871_201824221753.zip,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,10.0,65.6,65.600,47.588,0.939,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,20.0,65.7,65.700,48.671,0.431,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,30.0,65.8,65.800,49.314,0.434,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,40.0,65.9,65.900,49.429,0.435,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,50.0,66,66.000,48.472,0.431,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,60.0,66.1,66.100,49.692,0.436,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,70.0,66.2,66.200,49.869,0.437,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,80.0,66.3,66.300,47.612,0.427,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,90.0,66.4,66.400,47.269,0.426,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,100.0,66.5,66.500,46.462,0.600,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,8,H,4,110.0,66.6,66.600,45.852,0.806,,2018-02-05 04:17:53,SECT9356851,
374,U1524,A,9,H,1,0.0,70.5,70.500,39.139,2.325,374-NGR-45746621-ngr_sample_374-U1524A-9H-1-A_SHLF9357281_201824222914.zip,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,10.0,70.6,70.595,38.787,0.790,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,20.0,70.7,70.689,44.947,0.417,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,30.0,70.8,70.784,48.537,0.431,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,40.0,70.9,70.878,49.672,0.436,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,50.0,71,70.973,49.025,0.433,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,60.0,71.1,71.068,51.356,0.442,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,70.0,71.2,71.162,50.832,0.440,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,80.0,71.3,71.257,48.162,0.429,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,90.0,71.4,71.351,48.915,0.432,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,100.0,71.5,71.446,48.177,0.429,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,110.0,71.6,71.541,47.037,0.424,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,120.0,71.7,71.635,47.612,0.420,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,130.0,71.8,71.730,45.976,0.413,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,140.0,71.9,71.824,44.243,0.955,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,1,150.0,72,71.919,41.533,2.332,,2018-02-05 04:29:14,SECT9357261,
374,U1524,A,9,H,2,0.0,72,71.919,50.126,2.948,374-NGR-45747001-ngr_sample_374-U1524A-9H-2-W_SHLF9357301_20182422546.zip,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,10.0,72.1,72.014,49.256,0.968,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,20.0,72.2,72.108,53.074,0.448,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,30.0,72.3,72.203,53.241,0.448,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,40.0,72.4,72.298,50.772,0.440,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,50.0,72.5,72.392,48.119,0.430,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,60.0,72.6,72.487,49.359,0.435,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,70.0,72.7,72.582,48.242,0.430,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,80.0,72.8,72.676,45.325,0.418,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,90.0,72.9,72.771,44.812,0.416,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,100.0,73,72.866,44.887,0.416,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,110.0,73.1,72.960,44.994,0.416,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,120.0,73.2,73.055,46.102,0.414,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,130.0,73.3,73.150,45.232,0.410,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,140.0,73.4,73.244,46.176,0.992,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,2,150.0,73.5,73.339,43.013,2.412,,2018-02-05 04:54:06,SECT9357291,
374,U1524,A,9,H,3,0.0,73.5,73.339,49.618,2.919,374-NGR-45746721-ngr_sample_374-U1524A-9H-3-W_SHLF9357331_201824224042.zip,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,10.0,73.6,73.434,48.602,0.957,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,20.0,73.7,73.528,49.807,0.436,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,30.0,73.8,73.623,48.137,0.429,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,40.0,73.9,73.717,49.189,0.434,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,50.0,74,73.812,48.249,0.430,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,60.0,74.1,73.906,49.569,0.435,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,70.0,74.2,74.001,49.212,0.434,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,80.0,74.3,74.096,46.812,0.424,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,90.0,74.4,74.190,45.692,0.420,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,100.0,74.5,74.285,45.584,0.418,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,110.0,74.6,74.379,46.781,0.423,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,120.0,74.7,74.474,45.716,0.412,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,130.0,74.8,74.568,45.626,0.412,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,140.0,74.9,74.663,44.913,0.607,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,3,150.0,75,74.758,41.454,1.312,,2018-02-05 04:40:42,SECT9357321,
374,U1524,A,9,H,4,0.0,75.01,74.767,46.355,2.734,374-NGR-45748321-ngr_sample_374-U1524A-9H-4-W_SHLF9357361_201824233543.zip,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,10.0,75.11,74.862,45.635,0.906,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,20.0,75.21,74.956,47.877,0.428,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,30.0,75.31,75.051,48.637,0.431,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,40.0,75.41,75.146,52.079,0.445,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,50.0,75.51,75.240,59.442,0.471,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,60.0,75.61,75.335,64.079,0.488,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,70.0,75.71,75.430,62.169,0.481,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,80.0,75.81,75.524,57.822,0.465,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,90.0,75.91,75.619,56.405,0.460,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,100.0,76.01,75.714,55.124,0.455,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,110.0,76.11,75.808,54.644,0.453,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,120.0,76.21,75.903,56.959,0.456,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,130.0,76.31,75.998,53.276,0.442,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,140.0,76.41,76.092,54.347,1.054,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,4,150.0,76.51,76.187,55.517,3.254,,2018-02-05 05:35:43,SECT9357351,
374,U1524,A,9,H,5,0.0,76.51,76.187,49.305,2.901,374-NGR-45747601-ngr_sample_374-U1524A-9H-5-W_SHLF9357391_20182423197.zip,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,10.0,76.61,76.282,46.782,0.926,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,20.0,76.71,76.376,47.697,0.427,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,30.0,76.81,76.471,46.961,0.425,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,40.0,76.91,76.565,46.879,0.425,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,50.0,77.01,76.660,49.842,0.436,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,60.0,77.11,76.755,55.129,0.456,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,70.0,77.21,76.849,50.889,0.440,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,80.0,77.31,76.944,41.509,0.403,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,90.0,77.41,77.038,38.612,0.391,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,100.0,77.51,77.133,41.451,0.402,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,110.0,77.61,77.228,42.384,0.405,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,120.0,77.71,77.322,44.539,0.408,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,130.0,77.81,77.417,44.759,0.408,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,140.0,77.91,77.511,38.876,0.549,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,5,150.0,78.01,77.606,32.988,1.075,,2018-02-05 05:19:07,SECT9357381,
374,U1524,A,9,H,6,0.0,78.03,77.625,31.037,1.867,374-NGR-45748931-ngr_sample_374-U1524A-9H-6-A_SHLF9357431_201824234658.zip,2018-02-05 05:46:58,SECT9357411,
374,U1524,A,9,H,6,10.0,78.13,77.720,33.760,0.705,,2018-02-05 05:46:58,SECT9357411,
374,U1524,A,9,H,6,20.0,78.23,77.814,35.977,0.379,,2018-02-05 05:46:58,SECT9357411,
374,U1524,A,9,H,6,30.0,78.33,77.909,37.277,0.385,,2018-02-05 05:46:58,SECT9357411,
