Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,B,15,H,6,0.0,156.34,155.931,156.340,84.445,4.903,379-NGR-48348571-379-u1533b-15h-6_sect9773351_20190227133539.zip,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,10.0,156.44,156.025,156.440,79.408,1.483,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,20.0,156.54,156.120,156.540,76.914,0.540,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,30.0,156.64,156.214,156.640,76.378,0.539,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,40.0,156.74,156.309,156.740,76.051,0.526,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,50.0,156.84,156.403,156.840,75.877,0.526,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,60.0,156.94,156.498,156.940,77.634,0.531,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,70.0,157.04,156.592,157.040,77.838,0.532,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,80.0,157.14,156.687,157.140,75.749,0.526,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,90.0,157.24,156.781,157.240,76.055,0.527,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,100.0,157.34,156.876,157.340,76.802,0.529,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,110.0,157.44,156.970,157.440,77.336,0.531,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,120.0,157.54,157.064,157.540,76.775,0.523,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,130.0,157.64,157.159,157.640,76.644,0.940,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,6,140.0,157.74,157.253,157.740,71.834,0.988,,2019-02-27 19:35:39,SECT9773351,113145481,,,
379,U1533,B,15,H,7,0.0,157.8,157.310,157.800,84.351,4.898,379-NGR-48348931-379-u1533b-15h-7_sect9773381_20190227134710.zip,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,10.0,157.9,157.404,157.900,74.347,1.397,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,20.0,158,157.499,158.000,69.981,0.519,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,30.0,158.1,157.593,158.100,70.324,0.520,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,40.0,158.2,157.688,158.200,70.621,0.509,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,50.0,158.3,157.782,158.300,70.221,0.508,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,60.0,158.4,157.877,158.400,70.831,0.510,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,70.0,158.5,157.971,158.500,69.671,0.506,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,80.0,158.6,158.066,158.600,68.535,0.833,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,15,H,7,90.0,158.7,158.160,158.700,65.792,2.001,,2019-02-27 19:47:10,SECT9773381,113147291,,,
379,U1533,B,16,H,1,0.0,158.5,158.500,158.500,56.962,3.337,379-NGR-48349301-379-u1533b-16h-1_sect9773831_20190227135825.zip,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,10.0,158.6,158.593,158.600,53.226,1.035,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,20.0,158.7,158.686,158.700,57.788,0.478,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,30.0,158.8,158.780,158.800,65.338,0.503,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,40.0,158.9,158.873,158.900,66.094,0.494,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,50.0,159,158.966,159.000,66.544,0.495,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,60.0,159.1,159.059,159.100,67.738,0.499,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,70.0,159.2,159.153,159.200,70.318,0.508,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,80.0,159.3,159.246,159.300,70.105,0.508,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,90.0,159.4,159.339,159.400,73.509,0.519,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,100.0,159.5,159.432,159.500,72.386,0.515,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,110.0,159.6,159.525,159.600,71.336,0.511,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,120.0,159.7,159.619,159.700,70.498,0.503,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,130.0,159.8,159.712,159.800,70.983,0.882,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,1,140.0,159.9,159.805,159.900,68.416,0.950,,2019-02-27 19:58:25,SECT9773831,113147611,,,
379,U1533,B,16,H,2,0.0,159.96,159.861,159.960,81.015,4.707,379-NGR-48350211-379-u1533b-16h-2_sect9773861_20190227140954.zip,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,10.0,160.06,159.954,160.060,72.477,1.365,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,20.0,160.16,160.047,160.160,69.988,0.519,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,30.0,160.26,160.141,160.260,72.371,0.526,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,40.0,160.36,160.234,160.360,72.407,0.515,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,50.0,160.46,160.327,160.460,72.654,0.515,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,60.0,160.56,160.420,160.560,74.338,0.521,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,70.0,160.66,160.514,160.660,73.558,0.518,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,80.0,160.76,160.607,160.760,74.039,0.520,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,90.0,160.86,160.700,160.860,74.665,0.522,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,100.0,160.96,160.793,160.960,76.016,0.526,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,110.0,161.06,160.886,161.060,76.562,0.528,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,120.0,161.16,160.980,161.160,76.105,0.521,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,130.0,161.26,161.073,161.260,74.148,0.915,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,2,140.0,161.36,161.166,161.360,71.023,0.979,,2019-02-27 20:09:54,SECT9773861,113147971,,,
379,U1533,B,16,H,3,0.0,161.42,161.222,161.420,82.766,4.807,379-NGR-48350751-379-u1533b-16h-3_sect9773891_20190227142124.zip,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,10.0,161.52,161.315,161.520,74.480,1.399,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,20.0,161.62,161.409,161.620,71.944,0.525,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,30.0,161.72,161.502,161.720,71.578,0.524,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,40.0,161.82,161.595,161.820,73.741,0.519,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,50.0,161.92,161.688,161.920,73.364,0.518,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,60.0,162.02,161.782,162.020,74.301,0.521,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,70.0,162.12,161.875,162.120,75.538,0.525,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,80.0,162.22,161.968,162.220,74.692,0.523,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,90.0,162.32,162.061,162.320,74.049,0.520,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,100.0,162.42,162.155,162.420,75.862,0.526,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,110.0,162.52,162.248,162.520,77.396,0.531,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,120.0,162.62,162.341,162.620,75.131,0.518,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,130.0,162.72,162.434,162.720,74.050,0.850,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,3,140.0,162.82,162.528,162.820,69.881,1.143,,2019-02-27 20:21:24,SECT9773891,113148141,,,
379,U1533,B,16,H,4,0.0,162.89,162.593,162.890,81.160,4.716,379-NGR-48350991-379-u1533b-16h-4_sect9773921_20190227143428.zip,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,10.0,162.99,162.686,162.990,74.860,1.405,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,20.0,163.09,162.779,163.090,74.041,0.531,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,30.0,163.19,162.873,163.190,74.341,0.532,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,40.0,163.29,162.966,163.290,73.867,0.519,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,50.0,163.39,163.059,163.390,75.047,0.523,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,60.0,163.49,163.152,163.490,76.034,0.526,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,70.0,163.59,163.246,163.590,77.131,0.530,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,80.0,163.69,163.339,163.690,75.645,0.526,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,90.0,163.79,163.432,163.790,76.179,0.527,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,100.0,163.89,163.525,163.890,78.949,0.536,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,110.0,163.99,163.619,163.990,77.732,0.532,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,120.0,164.09,163.712,164.090,77.338,0.947,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,4,130.0,164.19,163.805,164.190,77.301,1.043,,2019-02-27 20:34:28,SECT9773921,113148191,,,
379,U1533,B,16,H,5,0.0,164.25,163.861,164.250,81.705,4.747,379-NGR-48351191-379-u1533b-16h-5_sect9773951_20190227144549.zip,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,10.0,164.35,163.954,164.350,71.569,1.349,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,20.0,164.45,164.047,164.450,71.408,0.523,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,30.0,164.55,164.141,164.550,74.681,0.533,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,40.0,164.65,164.234,164.650,75.907,0.526,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,50.0,164.75,164.327,164.750,75.617,0.525,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,60.0,164.85,164.420,164.850,76.874,0.529,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,70.0,164.95,164.513,164.950,77.178,0.530,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,80.0,165.05,164.607,165.050,76.425,0.528,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,90.0,165.15,164.700,165.150,76.425,0.528,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,100.0,165.25,164.793,165.250,79.112,0.536,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,110.0,165.35,164.886,165.350,77.386,0.531,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,120.0,165.45,164.979,165.450,76.315,0.522,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,130.0,165.55,165.073,165.550,75.573,0.864,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,5,140.0,165.65,165.166,165.650,69.788,1.142,,2019-02-27 20:45:49,SECT9773951,113148231,,,
379,U1533,B,16,H,6,0.0,165.72,165.231,165.720,83.522,4.850,379-NGR-48356841-379-u1533b-16h-6_sect9773981_20190227150757.zip,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,10.0,165.82,165.324,165.820,75.566,1.418,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,20.0,165.92,165.417,165.920,74.674,0.533,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,30.0,166.02,165.511,166.020,76.678,0.540,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,40.0,166.12,165.604,166.120,75.377,0.524,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,50.0,166.22,165.697,166.220,76.534,0.528,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,60.0,166.32,165.790,166.320,77.084,0.530,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,70.0,166.42,165.884,166.420,77.514,0.531,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,80.0,166.52,165.977,166.520,76.462,0.528,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,90.0,166.62,166.070,166.620,77.785,0.532,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,100.0,166.72,166.163,166.720,80.169,0.539,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,110.0,166.82,166.256,166.820,79.936,0.539,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,120.0,166.92,166.350,166.920,76.545,0.523,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,130.0,167.02,166.443,167.020,76.807,0.908,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,6,140.0,167.12,166.536,167.120,65.227,1.984,,2019-02-27 21:07:57,SECT9773981,113150051,,,
379,U1533,B,16,H,7,0.0,167.18,166.592,167.180,85.986,4.991,379-NGR-48357221-379-u1533b-16h-7_sect9774011_20190227155321.zip,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,10.0,167.28,166.685,167.280,77.159,1.445,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,20.0,167.38,166.778,167.380,74.978,0.534,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,30.0,167.48,166.872,167.480,75.514,0.536,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,40.0,167.58,166.965,167.580,75.697,0.525,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,50.0,167.68,167.058,167.680,76.761,0.529,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,60.0,167.78,167.151,167.780,77.148,0.530,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,70.0,167.88,167.245,167.880,76.428,0.528,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,80.0,167.98,167.338,167.980,75.718,0.899,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,16,H,7,90.0,168.08,167.431,168.080,75.760,1.145,,2019-02-27 21:53:21,SECT9774011,113150861,,,
379,U1533,B,17,H,1,0.0,168,168.000,168.000,52.879,3.104,379-NGR-48358821-379-u1533b-17h-3_sect9774471_20190227164738.zip,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,10.0,168.1,168.096,168.100,56.012,1.083,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,20.0,168.2,168.192,168.200,54.268,0.465,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,30.0,168.3,168.287,168.300,57.924,0.478,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,40.0,168.4,168.383,168.400,66.454,0.495,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,50.0,168.5,168.479,168.500,71.384,0.511,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,60.0,168.6,168.575,168.600,73.578,0.518,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,70.0,168.7,168.670,168.700,74.888,0.523,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,80.0,168.8,168.766,168.800,75.529,0.525,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,90.0,168.9,168.862,168.900,74.189,0.521,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,100.0,169,168.958,169.000,76.679,0.529,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,110.0,169.1,169.053,169.100,76.422,0.528,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,120.0,169.2,169.149,169.200,73.541,0.513,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,130.0,169.3,169.245,169.300,74.169,1.525,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,1,140.0,169.4,169.341,169.400,64.495,3.570,,2019-02-27 22:47:38,SECT9774471,113152421,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,0.0,169.51,169.446,169.510,81.749,4.749,379-NGR-48359941-379-u1533b-17h-4_sect9774501_20190227171406.zip,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,10.0,169.61,169.542,169.610,75.669,1.419,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,20.0,169.71,169.638,169.710,72.601,0.527,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,30.0,169.81,169.733,169.810,74.178,0.532,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,40.0,169.91,169.829,169.910,74.007,0.520,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,50.0,170.01,169.925,170.010,74.617,0.522,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,60.0,170.11,170.021,170.110,76.714,0.528,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,70.0,170.21,170.117,170.210,77.384,0.531,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,80.0,170.31,170.212,170.310,76.659,0.529,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,90.0,170.41,170.308,170.410,76.069,0.527,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,100.0,170.51,170.404,170.510,79.026,0.536,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,110.0,170.61,170.500,170.610,78.266,0.534,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,120.0,170.71,170.596,170.710,75.502,1.551,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,2,130.0,170.81,170.691,170.810,69.876,3.858,,2019-02-27 23:14:06,SECT9774501,113153651,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,0.0,170.82,170.701,170.820,77.818,4.525,379-NGR-48357601-379-u1533b-17h-1_sect9774411_20190227160528.zip,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,10.0,170.92,170.797,170.920,74.932,1.407,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,20.0,171.02,170.892,171.020,73.194,0.529,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,30.0,171.12,170.988,171.120,72.398,0.526,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,40.0,171.22,171.084,171.220,72.957,0.516,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,50.0,171.32,171.180,171.320,76.741,0.529,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,60.0,171.42,171.275,171.420,89.681,0.568,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,70.0,171.52,171.371,171.520,71.704,0.512,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,80.0,171.62,171.467,171.620,40.209,0.398,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,90.0,171.72,171.563,171.720,31.224,0.457,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,3,100.0,171.82,171.658,171.820,29.382,0.493,,2019-02-27 22:05:28,SECT9774411,113151461,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,4,0.0,171.92,171.754,171.920,33.215,1.989,379-NGR-48358431-379-u1533b-17h-2_sect9774441_20190227163259.zip,2019-02-27 22:32:59,SECT9774441,113151761,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
379,U1533,B,17,H,4,10.0,172.02,171.850,172.020,29.039,0.625,,2019-02-27 22:32:59,SECT9774441,113151761,Pumped out/disturbed: sections reordered by sedimentologists based on lithology. Sections 1-2-3-4 were originally sequenced as 3-4-1-2,,
